Year,Location,Area,Rainfall,Temperature,Soil type,Irrigation,Yeilds,Humidity,Crops,Price,Season
2015,Hassan,51179,3550.0,38.0,Gravelly sand,Basin,7.939515260662406,54.0,Ginger,43311,Rabi
2016,Hassan,468,3550.0,39.0,Gravelly sand,Basin,7.754481547470383,54.5,Ginger,24848,Rabi
2017,Hassan,11841,3550.0,39.0,Gravelly sand,Basin,7.644440761556566,56.6,Ginger,761,Rabi
2018,Hassan,50975,3654.0,39.0,Gravelly sand,Basin,7.874358824729881,55.5,Ginger,45608,Rabi
2019,Hassan,206,3654.0,40.0,Gravelly sand,Basin,7.570443252057374,58.5,Ginger,234581,Rabi
2004,Hassan,10922,3654.0,40.0,Gravelly sand,Basin,7.534762657037537,59.5,Ginger,646,Rabi
2005,Hassan,51390,233.0,40.0,Gravelly sand,Basin,7.533158807455563,55.0,Ginger,43562,Rabi
2006,Hassan,177,233.0,41.0,Gravelly sand,Basin,11.759160347507835,53.0,Ginger,200000,Rabi
2007,Hassan,10723,233.0,41.0,Gravelly sand,Basin,11.229779754319612,53.5,Ginger,4847,Rabi
2008,Hassan,51709,234.0,41.0,Gravelly sand,Basin,10.280930344070526,52.5,Ginger,51239,Rabi
2009,Hassan,146,234.0,42.0,Gravelly sand,Basin,7.550661243105336,56.0,Ginger,216396,Rabi
2010,Hassan,10910,234.0,42.0,Gravelly sand,Basin,6.880384082186005,57.0,Ginger,2644,Rabi
2011,Hassan,51355,3105.0,42.0,Gravelly sand,Basin,6.774223886357614,57.5,Ginger,44235,Rabi
2012,Hassan,160,3105.0,43.0,Gravelly sand,Basin,6.385194398997726,57.0,Tea,203317,Rabi
2013,Hassan,10912,3105.0,43.0,Gravelly sand,Basin,6.762729506931879,55.0,Tea,2134,Rabi
2014,Hassan,51353,236.0,27.0,Loam,Basin,8.589327789175437,56.0,Tea,45186,Rabi
2015,Hassan,1279,236.0,27.0,Loam,Basin,8.793308627496552,54.0,Tea,238542,Rabi
2016,Hassan,13283,2903.1,27.0,Loam,Basin,8.53856321715243,58.0,Tea,1516,Rabi
2017,Hassan,52119,2903.1,27.0,Loam,Basin,8.615951963439501,58.0,Tea,57259,Rabi
2018,Hassan,725,2903.1,27.0,Loam,Spray,8.499640032168648,59.0,Tea,234779,Rabi
2011,Hassan,12885,2996.6,27.0,Loam,Spray,8.25088114470065,50.0,Tea,1493,Rabi
2012,Hassan,51179,2996.6,27.2,Loam,Spray,12.655707737382812,54.0,Tea,64409,Rabi
2013,Hassan,468,2996.6,27.2,Loam,Spray,7.931644021454311,53.0,Tea,249978,Rabi
2014,Hassan,11841,3522.8,27.2,Loam,Spray,7.335633981927201,52.0,Tea,637,Rabi
2015,Hassan,50975,3522.8,27.0,Loam,Spray,7.4073177104694174,51.0,Tea,43311,Rabi
2016,Hassan,206,3522.8,27.0,Loam,Spray,6.883462586413092,57.0,Tea,24848,Rabi
2017,Hassan,10922,2903.1,27.0,Loam,Spray,1.0986122886681098,57.0,Tea,761,Rabi
2018,Hassan,51390,2903.1,27.0,Loam,Spray,6.729824070489475,60.0,Tea,45608,Rabi
2004,Hassan,177,2903.1,27.0,Loam,Spray,6.693323668269949,57.0,Paddy,234581,Rabi
2005,Hassan,10723,2996.6,27.0,Loam,Spray,6.78105762593618,57.0,Paddy,646,Rabi
2006,Hassan,51709,2996.6,27.2,Loam,Spray,6.647688373563329,54.0,Paddy,43562,Rabi
2007,Hassan,1279,2996.6,27.2,Loam,Spray,5.981414211254481,54.5,Paddy,200000,Rabi
2008,Hassan,13283,3522.8,27.2,Loam,Spray,5.236441962829949,56.6,Paddy,4847,Rabi
2009,Hassan,52119,3522.8,27.1,Loam,Spray,5.236441962829949,55.5,Paddy,51239,Rabi
2010,Hassan,725,3522.8,27.1,Loam,Spray,4.804021044733257,58.5,Paddy,216396,Rabi
2011,Hassan,12885,3729.8,27.1,Loam,Spray,4.6443908991413725,59.5,Paddy,2644,Rabi
2012,Hassan,51179,3729.8,26.8,Loam,Spray,4.276666119016055,55.0,Paddy,44235,Rabi
2013,Hassan,468,3729.8,26.8,Loam,Spray,8.284504227258497,53.0,Paddy,203317,Rabi
2014,Hassan,11841,2746.2,26.8,Loam,Spray,8.354203562921775,53.5,Paddy,2134,Rabi
2015,Hassan,50975,2746.2,37.0,Well drained,Spray,8.098946748943339,52.5,Paddy,45186,Rabi
2016,Hassan,206,2746.2,37.0,Well drained,Spray,8.051659556841953,56.0,Paddy,238542,Rabi
2017,Hassan,10922,3360.0,37.0,Well drained,Spray,8.138564737261632,57.0,Paddy,1516,Rabi
2018,Hassan,51390,3360.0,38.0,Well drained,Spray,8.268731832117737,57.5,Paddy,200000,Rabi
2004,Hassan,177,3360.0,38.0,Well drained,Spray,8.298041661371565,57.0,Groundnut,4847,Rabi
2005,Hassan,10723,3605.4,38.0,Well drained,Spray,8.361708288575842,55.0,Groundnut,51239,Rabi
2012,Hassan,51709,3605.4,39.0,Well drained,Spray,8.335191583433202,56.0,Groundnut,216396,Rabi
2013,Hassan,146,3605.4,39.0,Well drained,Spray,8.40737832540903,54.0,Groundnut,2644,Rabi
2014,Hassan,10910,3512.4,39.0,Well drained,Spray,8.216088098632316,58.0,Groundnut,44235,Rabi
2015,Hassan,51355,3512.4,40.0,Well drained,Spray,8.498010371999463,58.0,Groundnut,203317,Rabi
2016,Hassan,160,3512.4,40.0,Well drained,Spray,7.945201132412759,59.0,Groundnut,2134,Rabi
2017,Hassan,10912,3296.0,40.0,Well drained,Spray,8.152774052744075,50.0,Groundnut,45186,Rabi
2018,Hassan,51353,3296.0,41.0,Well drained,Spray,8.201934351194222,54.0,Groundnut,238542,Rabi
2004,Hassan,142,3296.0,41.0,Well drained,Spray,5.976350909297934,53.0,Groundnut,1516,Rabi
2005,Hassan,10505,3550.0,41.0,Well drained,Spray,5.123963979403259,52.0,Groundnut,57259,Rabi
2006,Hassan,51040,3550.0,42.0,Well drained,Spray,4.276666119016055,51.0,Groundnut,234779,Rabi
2007,Hassan,154,3550.0,42.0,Medium textured clay,Spray,3.970291913552122,57.0,Groundnut,1493,Rabi
2008,Hassan,10318,3654.0,42.0,Medium textured clay,Spray,12.655707737382812,57.0,Groundnut,64409,Rabi
2009,Hassan,48083,3654.0,43.0,Medium textured clay,Spray,7.931644021454311,60.0,Groundnut,249978,Rabi
2010,Hassan,143,3654.0,27.0,Medium textured clay,Spray,7.335633981927201,57.0,Blackgram,637,Rabi
2011,Hassan,9283,233.0,27.0,Medium textured clay,Spray,7.4073177104694174,57.0,Blackgram,43311,Rabi
2012,Hassan,47200,233.0,27.0,Medium textured clay,Spray,6.883462586413092,54.0,Blackgram,24848,Rabi
2013,Hassan,158,233.0,27.0,Medium textured clay,Spray,1.0986122886681098,54.5,Blackgram,761,Rabi
2014,Hassan,8982,234.0,27.0,Medium textured clay,Spray,6.729824070489475,56.6,Blackgram,45608,Rabi
2015,Hassan,46990,234.0,27.0,Medium textured clay,Drip,6.693323668269949,55.5,Blackgram,234581,Rabi
2016,Hassan,103,234.0,27.2,Medium textured clay,Drip,6.78105762593618,58.5,Blackgram,646,Rabi
2017,Hassan,8239,3105.0,27.2,Medium textured clay,Drip,6.647688373563329,59.5,Blackgram,43562,Rabi
2018,Hassan,44563,3105.0,27.2,Medium textured clay,Drip,5.981414211254481,55.0,Blackgram,200000,Rabi
2019,Hassan,96,3105.0,27.0,Medium textured clay,Drip,5.236441962829949,53.0,Blackgram,4847,Rabi
2004,Hassan,6949,236.0,27.0,Medium textured clay,Drip,5.236441962829949,53.5,Blackgram,51239,Rabi
2013,Hassan,44663,236.0,27.0,Medium textured clay,Drip,4.804021044733257,52.5,Blackgram,216396,Rabi
2014,Hassan,110,2903.1,27.0,Medium textured clay,Drip,4.6443908991413725,56.0,Blackgram,2644,Rabi
2015,Hassan,6824,2903.1,27.0,Medium textured clay,Drip,4.276666119016055,59.5,Blackgram,44235,Rabi
2016,Hassan,43013,2903.1,27.0,Medium textured clay,Drip,8.284504227258497,55.0,Blackgram,203317,Rabi
2017,Hassan,95,2996.6,27.2,Medium textured clay,Drip,8.354203562921775,53.0,Cashew,2134,Rabi
2018,Hassan,6441,2996.6,27.2,Medium textured clay,Drip,8.098946748943339,53.5,Cashew,45186,Rabi
2004,Hassan,4012,2996.6,27.2,Laterite,Drip,8.051659556841953,52.5,Cashew,238542,Rabi
2005,Hassan,4877,3522.8,27.1,Laterite,Drip,8.138564737261632,56.0,Cashew,1516,Rabi
2006,Hassan,4930,3522.8,27.1,Laterite,Drip,8.268731832117737,57.0,Cashew,57259,Rabi
2007,Hassan,4954,3522.8,27.1,Laterite,Drip,8.298041661371565,57.5,Cashew,234779,Rabi
2008,Hassan,5019,2903.1,26.8,Laterite,Drip,8.361708288575842,57.0,Cashew,1493,Rabi
2009,Hassan,5127,2903.1,26.8,Laterite,Drip,8.335191583433202,55.0,Cashew,64409,Rabi
2010,Mangalore,5174,2903.1,26.8,Laterite,Drip,8.40737832540903,56.0,Cashew,249978,Rabi
2011,Mangalore,5294,2996.6,37.0,Laterite,Drip,8.216088098632316,54.0,Cashew,637,Rabi
2012,Mangalore,5474,2996.6,37.0,Laterite,Drip,8.498010371999463,58.0,Cashew,43311,Rabi
2013,Mangalore,5864,2996.6,37.0,Laterite,Drip,7.945201132412759,58.0,Cashew,24848,Rabi
2014,Mangalore,7028,3522.8,38.0,Laterite,Drip,8.152774052744075,59.0,Cashew,761,Rabi
2015,Mangalore,7403,3522.8,38.0,Laterite,Drip,8.201934351194222,50.0,Cashew,45608,Rabi
2016,Mangalore,7501,3522.8,38.0,Laterite,Drip,5.976350909297934,54.0,Cashew,234581,Rabi
2017,Mangalore,7714,3729.8,39.0,Laterite,Drip,5.123963979403259,53.0,Coconut,646,Rabi
2018,Mangalore,7856,3729.8,39.0,Laterite,Drip,4.276666119016055,59.5,Coconut,43562,Rabi
2013,Mangalore,32,3729.8,39.0,Laterite,Drip,3.970291913552122,55.0,Coconut,200000,Rabi
2014,Mangalore,1,2746.2,40.0,Laterite,Drip,7.852050207265889,53.0,Coconut,4847,Rabi
2015,Mangalore,30,2746.2,40.0,Laterite,Drip,10.209905507043057,53.5,Coconut,51239,Rabi
2016,Mangalore,6,2746.2,40.0,Laterite,Drip,11.650467553988712,52.5,Coconut,216396,Rabi
2017,Mangalore,15,3360.0,41.0,Laterite,Drip,7.246368080102461,56.0,Coconut,2644,Rabi
2018,Mangalore,4,3360.0,41.0,Laterite,Drip,10.062924236792623,57.0,Coconut,44235,Rabi
2004,Mangalore,39,3360.0,41.0,Laterite,Drip,11.588125697533163,57.5,Coconut,203317,Rabi
2005,Mangalore,6,3605.4,42.0,Laterite,Drip,7.0326242610280065,57.0,Coconut,2134,Rabi
2006,Kodagu,12,3605.4,42.0,Laterite,Drip,10.0841827875855,55.0,Coconut,45186,Rabi
2007,Kodagu,3,2903.1,42.0,Laterite,Drip,11.74790272098998,56.0,Coconut,238542,Rabi
2008,Kodagu,17,2903.1,43.0,Laterite,Drip,6.690842277418564,54.0,Coconut,1516,Rabi
2009,Kodagu,3,2903.1,43.0,Laterite,Drip,10.32098004085701,58.0,Coconut,200000,Rabi
2017,Kodagu,16224,3605.4,27.0,Alluvial,Drip,11.794730300249133,57.0,Coconut,200000,Rabi
2018,Kodagu,17095,3512.4,27.0,Alluvial,Drip,5.82600010738045,57.5,Coconut,4847,Rabi
2004,Kodagu,17512,3512.4,27.0,Alluvial,Drip,10.041813682016414,57.0,Coconut,51239,Rabi
2005,Kodagu,17587,3512.4,27.0,Alluvial,Drip,11.7887677226178,55.0,Coconut,216396,Rabi
2006,Kodagu,17771,3296.0,27.0,Alluvial,Drip,6.003887067106539,56.0,Coconut,2644,Rabi
2007,Kodagu,17825,3550.0,27.0,Alluvial,Drip,10.093487885257083,54.0,Coconut,44235,Rabi
2008,Kodagu,3147,3550.0,27.2,Alluvial,Drip,11.731160991611851,58.0,Coconut,203317,Rabi
2009,Kodagu,2578,3550.0,27.2,Alluvial,Drip,5.840641657373398,58.0,Coconut,2134,Rabi
2010,Kodagu,1591,3654.0,27.2,Alluvial,Drip,10.047587896509885,59.0,Coconut,45186,Rabi
2011,Kodagu,1298,3654.0,27.0,Alluvial,Drip,11.676971368050221,50.0,Coconut,238542,Rabi
2012,Mysuru,4,3654.0,27.0,Sandy loam,Drip,5.820082930352362,54.0,Coconut,1516,Rabi
2013,Mysuru,1122,233.0,27.0,Sandy loam,Drip,10.02548392184538,53.0,Coconut,57259,Rabi
2014,Mysuru,917,233.0,27.0,Sandy loam,Drip,11.665492634563813,52.0,Coconut,234779,Rabi
2015,Mysuru,819,233.0,27.0,Sandy loam,Drip,5.75890177387728,51.0,Coconut,1493,Rabi
2016,Mysuru,619,234.0,27.0,Sandy loam,Drip,9.97119292889014,57.0,Coconut,64409,Rabi
2017,Mysuru,391,234.0,27.2,Sandy loam,Drip,11.712620229821528,57.0,Coconut,249978,Rabi
2016,Mysuru,211,234.0,27.2,Sandy loam,Drip,5.948034989180646,60.0,Coconut,637,Rabi
2017,Mysuru,153,3105.0,27.2,Sandy loam,Drip,9.882212842257273,57.0,Coconut,43311,Rabi
2018,Mysuru,111,3105.0,27.1,Sandy loam,Drip,11.703859824862406,57.0,Coconut,24848,Rabi
2013,Mysuru,76,3105.0,27.1,Sandy loam,Drip,5.44673737166631,54.0,Coconut,761,Rabi
2014,Mysuru,53,236.0,27.1,Sandy loam,Drip,9.849664745838622,54.5,Coconut,45608,Rabi
2015,Mysuru,2688,236.0,26.8,Sandy loam,Drip,11.613494519891924,56.6,Coconut,234581,Rabi
2016,Mysuru,2311,2903.1,26.8,Sandy loam,Drip,5.402677381872279,55.5,Coconut,646,Rabi
2017,Mysuru,2188,2903.1,26.8,Sandy loam,Drip,9.63971730013066,58.5,Coconut,43562,Rabi
2018,Mysuru,1998,2903.1,37.0,Sandy loam,Drip,11.698358841693127,59.5,Coconut,200000,Rabi
2004,Mysuru,2006,2996.6,37.0,Sandy loam,Drip,5.676753802268282,55.0,Coconut,4847,Rabi
2005,Mysuru,2034,2996.6,37.0,Sandy loam,Drip,9.75452339939617,53.0,Coconut,51239,Rabi
2006,Mysuru,2035,2996.6,38.0,Sandy loam,Drip,11.689899415437587,53.5,Coconut,216396,Rabi
2007,Mysuru,2074,3296.0,38.0,Sandy loam,Drip,5.648974238161206,52.5,Coconut,2644,Rabi
2008,Mysuru,2127,3550.0,38.0,Sandy loam,Drip,9.780811314668615,56.0,Coconut,44235,Rabi
2009,Mysuru,2090,3550.0,39.0,Sandy loam,Drip,8.875985891325971,57.0,Coconut,203317,Rabi
2010,Mysuru,2059,3550.0,39.0,Sandy loam,Drip,9.071193240566025,57.5,Coconut,2134,Rabi
2011,Mysuru,2050,3654.0,39.0,Sandy loam,Drip,10.627818428076326,57.0,Coconut,45186,Rabi
2012,Mysuru,1865,3654.0,40.0,Sandy loam,Drip,9.086929027060949,55.0,Coconut,238542,Rabi
2013,Mysuru,1841,3654.0,40.0,Sandy loam,Drip,9.099967314494812,56.0,Coconut,1516,Rabi
2014,Mysuru,1799,233.0,40.0,Sandy,Drip,10.666999995756637,54.0,Coconut,57259,Rabi
2015,Mysuru,1468,233.0,41.0,Sandy,Drip,9.130322663990151,58.0,Coconut,234779,Rabi
2016,Mysuru,568,233.0,41.0,Sandy,Drip,10.699055933195222,58.0,Coconut,1493,Rabi
2017,Mysuru,407,234.0,41.0,Sandy,Drip,10.732497780300108,59.0,Coconut,64409,Rabi
2016,Mysuru,177,234.0,42.0,Sandy,Drip,10.801308768126622,50.0,Coconut,249978,Rabi
2017,Mysuru,51,234.0,42.0,Sandy,Drip,11.365723917231175,54.0,Coconut,637,Rabi
2016,Mysuru,173,3105.0,42.0,Sandy,Drip,10.962024095948502,53.0,Coconut,43311,Rabi
2017,Mysuru,201,3105.0,43.0,Sandy,Drip,10.97517390326498,52.0,Coconut,24848,Rabi
2018,Mysuru,206,3105.0,43.0,Sandy,Drip,11.014555282471584,51.0,Coconut,761,Rabi
2013,Mysuru,243,236.0,27.0,Sandy,Basin,11.603743753136092,57.0,Coconut,45608,Rabi
2014,Mysuru,123,236.0,27.0,Sandy,Basin,4.74493212836325,57.0,Coconut,234581,Rabi
2015,Mysuru,82,2903.1,27.0,Sandy,Basin,1.3862943611198906,60.0,Coconut,646,Rabi
2016,Mysuru,74,2903.1,27.0,Sandy,Basin,4.564348191467836,57.0,Coconut,43562,Rabi
2017,Mysuru,18,2903.1,27.0,Sandy,Basin,2.995732273553991,57.0,Coconut,200000,Rabi
2018,Mysuru,37,2996.6,27.0,Sandy,Basin,4.007333185232471,54.0,Coconut,4847,Rabi
2004,Mysuru,35,2996.6,27.2,Sandy,Basin,2.6390573296152584,54.5,Coconut,51239,Rabi
2005,Mysuru,5974,2996.6,27.2,Sandy,Basin,4.820281565605037,56.6,Coconut,216396,Rabi
2006,Mysuru,6631,2903.1,27.2,Sandy,Basin,2.995732273553991,55.5,Coconut,2644,Rabi
2007,Mysuru,6705,2903.1,27.0,Sandy,Basin,3.4965075614664802,58.5,Coconut,44235,Rabi
2008,Mysuru,5876,2903.1,27.0,Sandy,Basin,2.1972245773362196,59.5,Coconut,203317,Rabi
2009,Mysuru,326,2996.6,27.0,Sandy,Basin,3.9318256327243257,55.0,Coconut,2134,Rabi
2010,Mysuru,6470,2996.6,27.0,Sandy loam,Basin,2.3978952727983707,53.0,Coconut,45186,Rabi
2011,Mysuru,6709,2996.6,27.0,Sandy loam,Basin,3.4011973816621555,53.5,Coconut,238542,Rabi
2012,Mysuru,6186,3522.8,27.0,Sandy loam,Basin,3.8066624897703196,52.5,Coconut,1516,Rabi
2013,Mysuru,6503,3522.8,27.2,Sandy loam,Basin,3.5263605246161616,56.0,Coconut,57259,Rabi
2014,Mysuru,5220,3522.8,27.2,Sandy loam,Basin,2.70805020110221,57.0,Coconut,234779,Rabi
2015,Mysuru,4677,3729.8,27.2,Sandy loam,Basin,4.04305126783455,57.5,Coconut,1493,Rabi
2016,Mysuru,4803,3729.8,27.1,Sandy loam,Basin,3.295836866004329,57.0,Coconut,64409,Rabi
2017,Mysuru,3739,3729.8,27.1,Sandy loam,Basin,4.59511985013459,55.0,Coconut,249978,Rabi
2017,Mysuru,3529,2746.2,27.1,Sandy loam,Basin,1.3862943611198906,56.0,Coconut,200000,Rabi
2016,Kasaragodu,3649,2746.2,26.8,Sandy loam,Basin,10.97913822956689,54.0,Coconut,4847,Rabi
2017,Kasaragodu,1374,2746.2,26.8,Sandy loam,Basin,10.99839297927291,58.0,Coconut,51239,Rabi
2018,Kasaragodu,933,3360.0,26.8,Sandy loam,Basin,11.010877868015744,58.0,Coconut,216396,Rabi
2013,Kasaragodu,345,3360.0,37.0,Sandy loam,Basin,11.020708946078292,59.0,Coconut,2644,Rabi
2014,Kasaragodu,29,3360.0,37.0,Sandy loam,Basin,13.343405522309883,50.0,Coconut,44235,Rabi
2015,Kasaragodu,11,3605.4,37.0,Sandy loam,Basin,11.05887392193842,54.0,Coconut,203317,Rabi
2016,Kasaragodu,10,3605.4,38.0,Sandy loam,Basin,11.065575297488545,53.0,Coconut,2134,Rabi
2017,Kasaragodu,7,3605.4,38.0,Sandy loam,Basin,11.208178613891855,52.0,Coconut,45186,Rabi
2018,Kasaragodu,10,3512.4,38.0,Sandy loam,Basin,11.681967572206347,51.0,Coconut,238542,Rabi
2004,Kasaragodu,56,3512.4,39.0,Sandy loam,Basin,11.776312283374274,57.0,Coconut,1516,Rabi
2005,Kasaragodu,68,3512.4,39.0,Sandy loam,Basin,11.950470466541805,57.0,Coconut,57259,Rabi
2006,Kasaragodu,56,3296.0,39.0,Sandy loam,Basin,12.053736984226475,60.0,Coconut,234779,Rabi
2007,Kasaragodu,66,3296.0,40.0,Sandy loam,Basin,12.058013375339232,57.0,Coconut,1493,Rabi
2008,Kasaragodu,55,3296.0,40.0,Sandy loam,Basin,12.089201693798758,57.0,Coconut,64409,Rabi
2009,Kasaragodu,42,3550.0,40.0,Sandy loam,Basin,12.655707737382812,54.0,Coconut,249978,Rabi
2010,Kasaragodu,51179,3550.0,41.0,Sandy loam,Basin,7.931644021454311,54.5,Coconut,637,Rabi
2011,Kasaragodu,468,3550.0,41.0,Sandy loam,Basin,7.335633981927201,56.6,Coconut,43311,Rabi
2012,Kasaragodu,11841,3654.0,41.0,Sandy loam,Basin,7.4073177104694174,55.5,Coconut,24848,Rabi
2013,Kasaragodu,50975,3654.0,42.0,Sandy loam,Basin,6.883462586413092,58.5,Coconut,761,Rabi
2014,Kasaragodu,206,3654.0,42.0,Sandy loam,Basin,1.0986122886681098,59.5,Coconut,45608,Rabi
2015,Kasaragodu,10922,233.0,42.0,Sandy loam,Basin,6.729824070489475,55.0,Coconut,234581,Rabi
2016,Kasaragodu,51390,233.0,43.0,Sandy loam,Basin,6.693323668269949,53.0,Coconut,646,Rabi
2017,Kasaragodu,177,233.0,27.0,Sandy loam,Spray,6.78105762593618,53.5,Coconut,43562,Rabi
2004,Kasaragodu,10723,234.0,27.0,Sandy loam,Spray,6.647688373563329,52.5,Coconut,200000,Rabi
2004,Kasaragodu,51709,234.0,27.0,Sandy loam,Spray,5.981414211254481,56.0,Coconut,4847,Rabi
2004,Kasaragodu,146,234.0,27.0,Sandy loam,Spray,5.236441962829949,57.0,Coconut,51239,Rabi
2004,Kasaragodu,10910,3105.0,27.0,Sandy loam,Spray,5.236441962829949,57.5,Coconut,216396,Rabi
2004,Kasaragodu,51355,3105.0,27.0,Sandy loam,Spray,4.804021044733257,57.0,Coconut,2644,Rabi
2004,Kasaragodu,160,3105.0,27.2,Sandy loam,Spray,4.6443908991413725,55.0,Coconut,44235,Rabi
2004,Kasaragodu,10912,236.0,27.2,Sandy loam,Spray,4.276666119016055,56.0,Coconut,203317,Rabi
2004,Raichur,51353,236.0,27.2,Sandy loam,Spray,8.284504227258497,54.0,Coconut,2134,Rabi
2004,Raichur,142,2903.1,27.0,Sandy loam,Spray,8.354203562921775,58.0,Coconut,45186,Rabi
2004,Raichur,10505,2903.1,27.0,Sandy loam,Spray,8.098946748943339,58.0,Coconut,238542,Rabi
2004,Raichur,51040,2903.1,27.0,Sandy loam,Spray,8.051659556841953,59.0,Coconut,1516,Rabi
2004,Raichur,154,2996.6,27.0,Sandy loam,Spray,8.138564737261632,50.0,Coconut,57259,Rabi
2004,Raichur,10318,2996.6,27.0,Sandy loam,Spray,8.268731832117737,54.0,Coconut,234779,Rabi
2004,Raichur,48083,2996.6,27.0,Sandy loam,Spray,8.298041661371565,53.0,Coconut,1493,Rabi
2004,Raichur,143,3522.8,27.2,Sandy loam,Spray,8.361708288575842,52.0,Coconut,64409,Rabi
2004,Raichur,9283,3522.8,27.2,Sandy loam,Spray,8.335191583433202,51.0,Coconut,249978,Rabi
2004,Raichur,47200,3522.8,27.2,Sandy loam,Spray,8.40737832540903,57.0,Coconut,637,Rabi
2004,Raichur,158,3729.8,27.1,Sandy,Spray,8.216088098632316,57.0,Coconut,43311,Rabi
2004,Raichur,8982,3729.8,27.1,Sandy,Spray,8.498010371999463,60.0,Coconut,24848,Rabi
2004,Raichur,46990,3729.8,27.1,Sandy,Spray,7.945201132412759,57.0,Coconut,761,Rabi
2004,Raichur,103,2746.2,26.8,Sandy,Spray,8.152774052744075,57.0,Coconut,45608,Rabi
2004,Raichur,8239,2746.2,26.8,Sandy,Spray,8.201934351194222,54.0,Coconut,234581,Rabi
2004,Raichur,44563,2746.2,26.8,Sandy,Spray,5.976350909297934,54.5,Coconut,646,Rabi
2004,Raichur,96,3360.0,37.0,Sandy,Spray,5.123963979403259,56.6,Coconut,43562,Rabi
2004,Raichur,6949,3360.0,37.0,Sandy,Spray,4.276666119016055,55.5,Coconut,200000,Rabi
2004,Raichur,44663,3360.0,37.0,Sandy,Spray,3.970291913552122,58.5,Coconut,4847,Rabi
2004,Raichur,110,3605.4,38.0,Sandy,Spray,2.5649493574615367,59.5,Coconut,51239,Rabi
2004,Raichur,6824,3605.4,38.0,Sandy,Spray,3.9512437185814275,55.0,Coconut,216396,Rabi
2004,Raichur,43013,3605.4,38.0,Sandy,Spray,4.127134385045092,53.0,Coconut,2644,Rabi
2004,Raichur,95,3512.4,39.0,Sandy,Spray,4.219507705176107,53.5,Coconut,44235,Rabi
2004,Raichur,6441,3512.4,39.0,Sandy,Spray,4.143134726391533,52.5,Coconut,203317,Rabi
2004,Raichur,4012,3512.4,39.0,Sandy,Spray,3.4965075614664802,56.0,Coconut,2134,Rabi
2004,Raichur,4877,3296.0,40.0,Sandy,Spray,3.1354942159291497,57.0,Coconut,45186,Rabi
2004,Raichur,4930,3296.0,40.0,Sandy,Spray,3.258096538021482,57.5,Coconut,238542,Rabi
2004,Raichur,4954,3296.0,40.0,Sandy,Spray,1.6094379124341003,57.0,Coconut,1516,Rabi
2004,Raichur,5019,3550.0,41.0,Sandy,Spray,2.302585092994046,55.0,Coconut,200000,Rabi
2004,Raichur,5127,3550.0,41.0,Sandy,Spray,2.5649493574615367,56.0,Coconut,4847,Rabi
2004,Gulbarga,5174,3550.0,41.0,Sandy,Spray,7.644919344958857,54.0,Coconut,51239,Rabi
2004,Gulbarga,5294,3654.0,42.0,Sandy,Spray,7.941295570906532,58.0,Coconut,216396,Rabi
2004,Gulbarga,5474,3654.0,42.0,Sandy,Spray,6.7357800142423265,58.0,Coconut,2644,Rabi
2004,Gulbarga,5864,3654.0,42.0,Sandy,Spray,8.174984532943087,59.0,Coconut,44235,Rabi
2004,Gulbarga,7028,233.0,43.0,Sandy,Spray,4.700480365792417,50.0,Coconut,203317,Rabi
2004,Gulbarga,7403,233.0,43.0,Sandy,Spray,8.122371243406553,54.0,Coconut,2134,Rabi
2004,Gulbarga,11,3360.0,27.0,Sandy,Drip,8.589327789175437,52.5,Coffee,4847,Rabi
2004,Gulbarga,4,3360.0,27.0,Sandy,Drip,8.793308627496552,56.0,Coffee,51239,Rabi
2004,Gulbarga,15,3605.4,27.0,Sandy,Drip,8.53856321715243,57.0,Coffee,216396,Rabi
2004,Gulbarga,8,3605.4,27.0,Sandy,Drip,8.615951963439501,57.5,Coffee,2644,Rabi
2004,Gulbarga,29,3605.4,27.0,Sandy,Drip,8.499640032168648,57.0,Cardamum,44235,Rabi
2004,Gulbarga,1,3512.4,27.0,Sandy,Drip,8.25088114470065,55.0,Cardamum,203317,Rabi
2004,Gulbarga,13736,3512.4,27.2,Sandy,Drip,1.6094379124341003,56.0,Cardamum,2134,Rabi
2004,Gulbarga,14003,3512.4,27.2,Sandy,Drip,2.302585092994046,54.0,Cardamum,45186,Rabi
2004,Gulbarga,14179,3296.0,27.2,Alluvial,Drip,2.5649493574615367,58.0,Cardamum,238542,Rabi
2004,Gulbarga,14319,3296.0,27.0,Alluvial,Drip,7.644919344958857,58.0,Cardamum,1516,Rabi
2004,Gulbarga,14464,3296.0,27.0,Alluvial,Drip,7.941295570906532,59.0,Cardamum,57259,Rabi
2004,Gulbarga,14876,3550.0,27.0,Alluvial,Drip,6.7357800142423265,50.0,Cardamum,234779,Rabi
2004,Gulbarga,14976,3550.0,27.0,Alluvial,Drip,8.174984532943087,54.0,Cardamum,1493,Rabi
2004,Gulbarga,15009,3550.0,27.0,Alluvial,Drip,4.700480365792417,53.0,Cardamum,64409,Rabi
2004,Madikeri,15114,3654.0,27.0,Alluvial,Drip,8.122371243406553,52.0,Cardamum,249978,Rabi
2004,Madikeri,16224,3654.0,27.2,Alluvial,Drip,8.20849175174038,51.0,Cardamum,637,Rabi
2004,Madikeri,17095,3654.0,27.2,Alluvial,Drip,7.785305182539862,57.0,Cardamum,43311,Rabi
2004,Madikeri,17512,233.0,27.2,Alluvial,Drip,7.939515260662406,57.0,Cardamum,24848,Rabi
